108703959,Sun Glory,5.11b/c
109196174,Stumbling Dice,5.12c
109423004,Speaking Fire,5.10d
108765851,Slingin' Yayo,5.8
106737603,Tatanka,5.11c
106737635,Rico's Maildrop,5.12a
106945058,Hazmat,5.11c
108683933,Serial Driller,5.11b
108730622,Scientific Paws,5.11d
108745536,Rock Opera,5.11c
108730637,Booger Sugar,5.12a
106494893,Unknown,5.11c
108173093,Turtle Power,5.9
108151039,Heart of Darkness,5.12b
106491892,Soul Patch,5.11a
109063058,Way of the Cougared,5.10a
106852096,Waco not Hueco,5.11c
106852112,Stays in Vegas,5.12a
108326065,Skin Job,5.12b/c
106852068,Scaphoid,5.9
106968435,Replicant,5.12a
107126741,The Project,5.13c
109063081,Nope just sex,5.11a
108323635,Next Time,5.13a
106913948,Natural Regression,5.12b
107604869,Made in The Shade,5.12d
106852082,Lunate,5.10c
106882167,Instant Gratification,5.11b
107772097,Game Theory,5.12c
109063118,Free Range Show Poodle,5.8
109525964,Did you Kiss?,5.11a
106819936,Fat Crack and Beer,5.11+
107799042,One for the Gipper,5.13c
106738851,Machete Arete,5.9
106738860,Delta Star,5.10c
107533623,Brown Star,5.12a
107673349,Crossing the Line,5.13b
107604852,Cage Match,5.12c
109062946,Balefire,5.10a
107435818,The Way of the Beaver,5.12a
106873984,Unknown 5.10c,5.10c
106873883,U Boat,5.12a
106873836,Treeiage,5.10b
107265982,Tooter,5.8
106853421,Tiggers and Airplanes,5.11d
108080646,Tigger's Got a Gun,5.11a
108080639,Tigger Got Drilled,5.11a
106873969,Teeter,5.9
106888425,Submarine,5.12a
107435799,Stolen Tiggers,5.12b
106853486,Rosetta Stone,5.10a
107435790,Roof of Death,5.11d
108322998,Ring Worm,5.8
108178733,P38 Lightning,5.12a
106873898,My First Eleven,5.11b
106960793,Makes You Tigger,5.11a
106873920,Low Brow,5.12a
106853512,Hope Pathology,5.10a
106913959,Hook Line and Tigger,5.12a
106853465,Hundred Acre Wood,5.9
106853498,Macauley's Irish Stout,5.12b
106888440,Hard Pipe Hitting Tiggers,5.12b
106873934,New Mexican Rodeo,5.10a
106888456,Disco,5.11a
106852135,Depth Charge,5.12b
106913953,Danger Flake,5.12a
106853477,D.D.,5.10a
106491999,Winter Harvest,5.10c
106765699,Welcome to the Meadow,5.11b
108365439,Truancy Man,5.6
107629279,Truancy,5.7+
106737624,Get a Haircut Doug,5.10c
106873946,Flaming Pellets,5.11b
108172884,Beetle Byway,5.8
107153379,B-52,5.13a
108317668,Astrolube Sex Wax,5.11b
106883450,Tobasco Fart,5.7
106765674,Tabasco Fur,5.10a
109252358,Rocket in my Pocket,5.6
107129436,Ziggerknot,5.10c
107435823,All Tiggered Out,5.12a
107706830,Off My Rocker,5.11a
107138702,Puppy Chow,5.12c
106628389,Mango Tango,5.14a
107193060,Lavender Days,5.13a
107138716,Just Another Pretty Face,5.11
106913421,The Greatest Show On Earth,5.13a
107533585,Fruity Pants (AKA Porter's 12c),5.12d
107138688,Big Top,5.12a
108443815,Begoon/Artz Corner,5.9
106853446,Accusing the Innocent,5.10d
107468210,Back to Power,5.10
109252370,Neon Parks,5.6
107680315,Making Whoopie,5.8
109252339,Little Feat,5.5
107706815,Home Schooled,5.9
108494416,Golden Age,5.11d
109252328,Giggle Box,5.6
107129412,Fritz Crack,5.8
109252384,Opulence,5.9
106765628,Bust a Move,5.10d
106491844,Mr. Mogley,5.11c
106494900,The Hand Out,5.11b
107863413,Fresh Boy,5.12a
107458195,Country Love,5.10b
106494881,Dead Varment,5.9
109252407,Begoon/Cote,5.11a
107773476,Bulgarian,5.9
106491033,Artz vs. Parker,5.12a
107084114,White Trash,5.13a
106765778,Mind Bomb,5.12b
106491911,Arachniphobia,5.9
106491043,Trojans,5.11c
106494909,Toxic Hueco,5.11d
109023652,Inertial Twists,5.12-
106936725,Go Cat Go,5.12b
106892150,Ghandian Dilution,5.11c
107084094,Crag Memorial,5.12b
107533222,Cock Diesel,5.13b
108163829,Unknown,5.7
107820118,Gato,5.12a
106765758,Chimpanzabubbas,5.10d
106703654,Cat Food,5.11d
106765732,Canine,5.12a
107680205,Roy Davies,5.7+
107511200,D.C. Memorial Face,5.11c
107511187,Campground Sluts,5.10a
106892109,By the Way I did Your Mom,5.10b
108686297,Blood Trail,5.12
108703944,Blood Flower,5.10a
106737532,Big Bang,5.11b
108295007,665,5.10a
108295188,204,5.10a
107094737,Whinerlamer,5.9
109608905,Waverly,5.12b
106386659,Wafer,5.12a
108400883,Unnamed crack,5.7
107554557,Wendy's Jugs,5.7
107865528,Unholy Mackerel,5.10a
107895289,Tacos Pescados,5.11d
107829637,Straight Outta Lockmont,5.9
107094656,Pat-Agonia,5.11b
106946198,Nonameyet,5.11a
107895242,Mojo Jojo Crack,5.12a
107034659,Logos,5.12b
106736128,Masuko,5.11a
107540073,Latch Key Kids,5.10a
107094784,Jowiki,5.10a
108468844,Johnny Bravo,5.10a
108413680,Jay's Corner,5.6
108385883,Java,5.9
107066142,Jason and the Arguenots,5.12a
108836852,How Could Hell Be Any Worse?,5.11a
107865519,Holy Mackerel 5.8,5.8
106386798,Hat Change,5.10d
106736089,Gimme a Clown,5.9
107829690,Flounder,5.11a
107377472,Don Miron,5.11c
108404492,Crescent Corner,5.10b
107384091,Cowboy in the Dirt,5.8
108381188,Ching Chang Chong,5.9+
108404483,Charlotte Corner,5.10a
107384080,Bongo,5.7
106736061,Blaze Got a New Job,5.11b
106946283,Bender,5.11d
107899980,Back to the Known,5.10+
climbID,climbName,climbGrade
